User_ID,Gender,Age_Group,Region,Subscription_Type,Subscription_Start_Date,Subscription_End_Date,Device_Type,Engagement_Level
U1045,Other,26-35,West,Premium,27/10/2025,23/06/2026,Mobile,Medium
U1046,Other,50+,West,Basic,10/09/2022,20/03/2023,Mobile,Low
U1047,Other,18-25,Central,Premium,08/05/2024,04/04/2025,Tablet,High
U1048,Male,50+,North,Premium,25/11/2023,28/03/2024,Tablet,Medium
U1049,Male,18-25,North,Free Trial,08/12/2024,10/08/2025,Tablet,Medium
U1050,Female,50+,North,Free Trial,10/11/2024,28/08/2025,Tablet,Low
U1051,Female,50+,East,Free Trial,28/04/2022,09/02/2023,Mobile,High
U1052,Male,18-25,Central,Basic,24/04/2022,09/11/2022,Smart TV,High
U1053,Other,36-50,North,Basic,04/05/2023,04/01/2024,Smart TV,Medium
U1054,Female,18-25,North,Basic,30/12/2022,07/05/2023,Smart TV,Low
U1055,Other,50+,Central,Free Trial,22/05/2022,17/09/2022,Smart TV,Low
U1056,Female,26-35,East,Free Trial,29/01/2025,22/05/2025,Mobile,Low
U1057,Female,50+,Central,Free Trial,11/11/2022,21/07/2023,Smart TV,Low
U1058,Male,50+,Central,Free Trial,19/04/2023,26/02/2024,Mobile,Low
U1059,Male,36-50,South,Basic,08/09/2024,06/04/2025,Smart TV,Low
U1060,Female,36-50,North,Free Trial,16/03/2023,11/11/2023,Laptop,High
U1061,Female,18-25,West,Premium,15/11/2022,08/04/2023,Smart TV,High
U1062,Other,18-25,North,Basic,14/11/2024,30/03/2025,Smart TV,Low
U1063,Female,26-35,East,Free Trial,10/03/2024,28/06/2024,Mobile,High
U1064,Male,36-50,East,Basic,25/12/2025,28/04/2026,Tablet,Medium
U1065,Female,18-25,East,Free Trial,05/10/2024,27/02/2025,Tablet,High
U1066,Other,36-50,East,Premium,22/11/2025,24/03/2026,Smart TV,Low
U1067,Male,50+,East,Premium,11/05/2023,02/02/2024,Tablet,Low
U1068,Female,18-25,South,Basic,02/01/2024,18/04/2024,Mobile,Medium
U1069,Male,36-50,Central,Free Trial,16/12/2025,09/12/2026,Laptop,Low
U1070,Female,18-25,North,Premium,04/05/2022,24/02/2023,Tablet,High
U1071,Female,18-25,West,Basic,25/01/2024,08/01/2025,Smart TV,Low
U1072,Female,26-35,West,Premium,01/05/2023,14/09/2023,Laptop,High
U1073,Other,50+,South,Premium,25/11/2023,19/06/2024,Smart TV,Medium
U1074,Male,36-50,West,Free Trial,27/07/2025,05/05/2026,Smart TV,Medium
U1075,Male,26-35,West,Premium,23/11/2022,28/03/2023,Mobile,Low
U1076,Other,26-35,East,Premium,11/02/2025,24/08/2025,Tablet,Medium
U1077,Male,50+,West,Basic,21/12/2025,12/06/2026,Smart TV,Low
U1078,Other,36-50,North,Free Trial,28/04/2023,26/01/2024,Smart TV,Medium
U1079,Female,50+,Central,Free Trial,03/12/2023,24/09/2024,Mobile,Medium
U1080,Male,26-35,East,Free Trial,30/07/2023,01/04/2024,Tablet,High
U1081,Other,18-25,Central,Free Trial,21/10/2022,03/05/2023,Mobile,Medium
U1082,Female,36-50,Central,Free Trial,21/12/2022,15/05/2023,Mobile,Medium
U1083,Female,18-25,Central,Free Trial,29/03/2023,30/11/2023,Tablet,Medium
U1084,Other,36-50,West,Basic,08/02/2025,13/11/2025,Smart TV,Medium
U1085,Other,36-50,North,Basic,19/07/2024,16/02/2025,Smart TV,High
U1086,Male,36-50,West,Free Trial,23/04/2024,02/01/2025,Mobile,High
U1087,Female,36-50,Central,Premium,24/11/2022,19/11/2023,Laptop,High
U1088,Other,18-25,North,Premium,07/04/2025,18/09/2025,Mobile,Low
U1089,Female,26-35,South,Premium,29/07/2025,10/11/2025,Laptop,Medium
U1090,Female,26-35,North,Basic,13/01/2023,14/11/2023,Tablet,High
U1091,Female,18-25,Central,Basic,18/09/2024,14/03/2025,Laptop,Medium
U1092,Other,26-35,Central,Premium,16/05/2024,01/04/2025,Tablet,Low
U1093,Other,36-50,Central,Basic,24/04/2023,31/01/2024,Mobile,Low
U1094,Male,50+,North,Free Trial,27/07/2025,20/05/2026,Smart TV,Low
U1095,Male,26-35,East,Free Trial,16/03/2024,21/08/2024,Smart TV,High
U1096,Female,26-35,East,Free Trial,22/03/2023,15/07/2023,Smart TV,Medium
U1097,Other,26-35,Central,Basic,28/08/2022,12/04/2023,Tablet,Medium
U1098,Female,50+,North,Premium,09/07/2022,28/03/2023,Mobile,Medium
U1099,Male,50+,South,Basic,24/08/2023,24/03/2024,Laptop,Medium
U1100,Male,50+,South,Basic,09/11/2022,22/06/2023,Smart TV,High
U1101,Other,50+,North,Free Trial,30/05/2025,19/11/2025,Smart TV,Low
U1102,Female,18-25,North,Basic,30/09/2025,29/12/2025,Tablet,Low
U1103,Male,26-35,Central,Free Trial,10/12/2023,22/05/2024,Mobile,Low
U1104,Other,50+,East,Premium,22/05/2025,30/01/2026,Smart TV,Medium
U1105,Female,26-35,West,Basic,19/06/2025,19/11/2025,Laptop,Low
U1106,Female,36-50,North,Free Trial,05/11/2025,02/07/2026,Smart TV,Low
U1107,Other,18-25,West,Basic,14/03/2023,10/03/2024,Laptop,Low
U1108,Other,36-50,South,Basic,12/10/2022,09/05/2023,Tablet,High
U1109,Female,36-50,Central,Basic,11/02/2022,06/11/2022,Smart TV,Low
U1110,Male,26-35,East,Free Trial,08/03/2024,28/07/2024,Laptop,High
U1111,Female,50+,East,Basic,19/12/2025,29/04/2026,Laptop,Medium
U1112,Other,36-50,West,Premium,11/09/2024,20/08/2025,Tablet,High
U1113,Other,36-50,Central,Premium,20/07/2025,03/06/2026,Laptop,Medium
U1114,Male,50+,Central,Free Trial,13/03/2025,31/10/2025,Laptop,Low
U1115,Female,50+,West,Free Trial,09/01/2024,20/04/2024,Smart TV,Low
U1116,Other,50+,South,Free Trial,10/07/2023,07/07/2024,Smart TV,High
U1117,Other,18-25,South,Free Trial,27/04/2024,20/11/2024,Smart TV,High
U1118,Other,18-25,Central,Basic,30/10/2025,02/03/2026,Laptop,High
U1119,Female,26-35,South,Basic,07/06/2025,08/11/2025,Tablet,Low
U1120,Male,26-35,North,Premium,30/03/2023,12/12/2023,Mobile,Medium
U1121,Female,18-25,South,Premium,29/01/2025,03/01/2026,Mobile,Medium
U1122,Female,26-35,West,Basic,26/01/2025,10/07/2025,Smart TV,High
U1123,Male,26-35,East,Premium,01/06/2023,08/10/2023,Laptop,Medium
U1124,Male,26-35,East,Basic,18/11/2022,12/06/2023,Laptop,High
U1125,Other,18-25,North,Basic,05/01/2025,07/11/2025,Laptop,Low
U1126,Female,50+,Central,Free Trial,09/01/2025,08/09/2025,Laptop,High
U1127,Other,50+,East,Free Trial,28/08/2024,22/04/2025,Tablet,Medium
U1128,Male,26-35,East,Free Trial,06/11/2023,01/07/2024,Mobile,High
U1129,Male,50+,North,Premium,10/07/2022,30/03/2023,Laptop,Low
U1130,Other,26-35,West,Premium,22/05/2022,08/12/2022,Smart TV,Low
U1131,Other,26-35,Central,Free Trial,30/03/2023,26/01/2024,Smart TV,Low
U1132,Female,36-50,North,Basic,25/04/2025,11/10/2025,Tablet,High
U1133,Male,36-50,East,Premium,05/07/2023,16/12/2023,Smart TV,High
U1134,Other,36-50,Central,Premium,29/03/2022,02/02/2023,Laptop,Low
U1135,Female,50+,East,Basic,23/04/2025,11/04/2026,Tablet,High
U1136,Female,36-50,East,Free Trial,04/09/2022,07/02/2023,Laptop,High
U1137,Other,26-35,North,Basic,01/08/2022,01/07/2023,Laptop,Low
U1138,Female,36-50,West,Basic,09/10/2025,24/02/2026,Tablet,Medium
U1139,Other,26-35,Central,Free Trial,29/04/2024,28/12/2024,Smart TV,Medium
U1140,Female,36-50,East,Premium,24/12/2024,11/06/2025,Tablet,Low
U1141,Male,50+,Central,Basic,23/05/2022,07/02/2023,Laptop,High
U1142,Other,50+,West,Free Trial,06/07/2024,05/04/2025,Tablet,High
U1143,Male,26-35,Central,Free Trial,16/03/2025,14/06/2025,Laptop,Low
U1144,Male,50+,North,Premium,22/03/2022,27/10/2022,Mobile,High
U1145,Male,50+,North,Premium,16/08/2023,26/04/2024,Tablet,Low
U1146,Female,26-35,East,Free Trial,10/06/2024,18/10/2024,Smart TV,Medium
U1147,Female,50+,South,Basic,05/08/2022,24/03/2023,Smart TV,Medium
U1148,Female,18-25,North,Premium,27/06/2024,12/03/2025,Laptop,Medium
U1149,Female,50+,East,Premium,03/04/2025,24/08/2025,Tablet,Medium
U1150,Other,36-50,East,Free Trial,15/01/2025,06/10/2025,Mobile,High
U1151,Male,36-50,East,Premium,13/08/2024,29/05/2025,Laptop,Low
U1152,Other,50+,North,Premium,05/04/2024,27/01/2025,Laptop,Medium
U1153,Other,36-50,East,Premium,18/08/2025,11/06/2026,Mobile,High
U1154,Male,26-35,West,Basic,09/06/2024,09/11/2024,Laptop,Low
U1155,Female,18-25,Central,Premium,02/12/2022,01/05/2023,Mobile,High
U1156,Male,36-50,West,Premium,03/04/2025,04/09/2025,Laptop,High
U1157,Male,26-35,West,Free Trial,01/04/2023,30/08/2023,Tablet,High
U1158,Other,26-35,Central,Premium,02/04/2024,23/09/2024,Mobile,Low
U1159,Other,36-50,Central,Free Trial,11/06/2024,14/05/2025,Laptop,Medium
U1160,Male,26-35,West,Free Trial,04/11/2024,17/05/2025,Laptop,Low
U1161,Female,18-25,North,Premium,13/06/2025,22/01/2026,Tablet,High
U1162,Other,50+,North,Basic,02/08/2025,07/07/2026,Smart TV,High
U1163,Male,18-25,East,Basic,23/12/2022,13/05/2023,Laptop,Low
U1164,Other,50+,North,Free Trial,04/02/2024,26/01/2025,Laptop,Medium
U1165,Male,26-35,West,Premium,17/04/2023,25/11/2023,Laptop,Low
U1166,Female,26-35,Central,Free Trial,27/09/2025,08/02/2026,Laptop,Medium
U1167,Female,26-35,West,Basic,24/11/2025,10/04/2026,Smart TV,Low
U1168,Other,50+,South,Basic,18/12/2023,27/11/2024,Laptop,Low
U1169,Other,26-35,North,Free Trial,01/02/2024,08/01/2025,Laptop,Low
U1170,Male,18-25,North,Premium,17/03/2022,30/12/2022,Tablet,Medium
U1171,Male,36-50,North,Premium,29/07/2025,24/04/2026,Tablet,Medium
U1172,Female,50+,West,Free Trial,07/02/2025,01/09/2025,Mobile,Low
U1173,Male,36-50,East,Free Trial,26/12/2024,06/04/2025,Tablet,Medium
U1174,Other,36-50,Central,Basic,06/05/2025,21/04/2026,Mobile,Medium
U1175,Female,36-50,North,Premium,15/03/2024,07/02/2025,Laptop,Medium
U1176,Female,18-25,East,Basic,03/03/2023,27/12/2023,Laptop,High
U1177,Male,26-35,South,Basic,10/06/2025,30/11/2025,Tablet,High
U1178,Female,18-25,South,Basic,22/10/2024,23/02/2025,Tablet,High
U1179,Female,26-35,Central,Basic,20/05/2024,09/10/2024,Smart TV,High
U1180,Male,26-35,Central,Free Trial,22/06/2025,24/05/2026,Smart TV,Medium
U1181,Other,50+,East,Free Trial,06/08/2023,09/01/2024,Laptop,Medium
U1182,Other,36-50,East,Free Trial,15/07/2023,02/01/2024,Tablet,Medium
U1183,Other,26-35,West,Free Trial,06/04/2022,10/07/2022,Tablet,High
U1184,Male,50+,North,Free Trial,30/03/2024,18/02/2025,Laptop,Medium
U1185,Other,50+,South,Basic,21/04/2022,28/01/2023,Smart TV,High
U1186,Other,36-50,East,Basic,09/02/2022,04/01/2023,Smart TV,Medium
U1187,Other,18-25,North,Premium,30/04/2025,03/12/2025,Mobile,Low
U1188,Female,50+,West,Basic,06/10/2024,08/02/2025,Laptop,Low
U1189,Female,50+,West,Basic,01/09/2024,13/05/2025,Mobile,Medium
U1190,Other,50+,South,Premium,13/05/2024,27/02/2025,Smart TV,Low
U1191,Other,50+,Central,Free Trial,20/12/2022,20/03/2023,Tablet,Medium
U1192,Female,50+,South,Premium,11/10/2024,25/07/2025,Laptop,Low
U1193,Female,50+,Central,Basic,28/02/2023,09/07/2023,Smart TV,High
U1194,Female,18-25,East,Premium,21/12/2023,03/09/2024,Mobile,Medium
U1195,Male,36-50,South,Premium,19/05/2025,15/04/2026,Laptop,Medium
U1196,Male,26-35,North,Free Trial,09/09/2023,24/08/2024,Laptop,Low
U1197,Male,18-25,West,Premium,28/08/2023,13/03/2024,Smart TV,Low
U1198,Male,26-35,East,Free Trial,23/11/2023,21/07/2024,Smart TV,High
U1199,Other,50+,North,Premium,08/08/2023,08/06/2024,Mobile,Low
U1200,Male,50+,North,Basic,06/06/2024,03/12/2024,Smart TV,Medium
U1201,Female,36-50,South,Basic,18/05/2023,08/02/2024,Smart TV,Low
U1202,Female,36-50,North,Free Trial,08/05/2023,16/11/2023,Smart TV,Low
U1203,Other,36-50,South,Free Trial,16/08/2022,30/01/2023,Mobile,Medium
U1204,Other,26-35,Central,Premium,15/12/2024,11/12/2025,Smart TV,Medium
U1205,Male,26-35,North,Free Trial,18/08/2022,17/08/2023,Smart TV,Low
U1206,Female,18-25,North,Basic,22/06/2023,01/05/2024,Mobile,Medium
U1207,Female,50+,East,Basic,02/07/2022,11/11/2022,Mobile,Medium
U1208,Other,26-35,East,Premium,22/02/2022,07/01/2023,Smart TV,High
U1209,Male,50+,West,Basic,31/01/2024,23/06/2024,Smart TV,High
U1210,Other,50+,North,Free Trial,15/11/2023,10/07/2024,Tablet,Low
U1211,Female,36-50,East,Free Trial,28/07/2023,30/03/2024,Smart TV,Low
U1212,Other,18-25,North,Premium,31/10/2023,15/08/2024,Smart TV,Low
U1213,Male,26-35,South,Free Trial,22/03/2025,21/02/2026,Mobile,Low
U1214,Male,50+,West,Basic,26/09/2022,06/05/2023,Smart TV,Low
U1215,Female,18-25,East,Basic,20/04/2022,17/11/2022,Smart TV,Medium
U1216,Male,50+,East,Free Trial,28/01/2025,15/08/2025,Mobile,High
U1217,Female,36-50,Central,Basic,24/07/2023,03/12/2023,Tablet,Low
U1218,Other,50+,Central,Free Trial,13/12/2024,05/12/2025,Laptop,Medium
U1219,Other,50+,East,Free Trial,07/12/2023,02/08/2024,Tablet,Low
U1220,Male,26-35,North,Free Trial,15/09/2025,01/09/2026,Laptop,High
U1221,Female,36-50,South,Premium,16/03/2023,01/03/2024,Mobile,Low
U1222,Female,50+,East,Premium,08/10/2023,26/03/2024,Mobile,Low
U1223,Other,36-50,Central,Free Trial,04/07/2024,10/02/2025,Mobile,Low
U1224,Male,26-35,East,Free Trial,03/03/2022,26/07/2022,Laptop,High
U1225,Other,50+,Central,Premium,03/01/2023,02/11/2023,Laptop,High
U1226,Male,36-50,Central,Basic,18/11/2022,26/08/2023,Laptop,High
U1227,Other,26-35,East,Basic,16/07/2023,27/06/2024,Smart TV,High
U1228,Female,18-25,North,Basic,15/11/2023,09/06/2024,Mobile,Low
U1229,Male,50+,North,Premium,30/10/2022,12/09/2023,Tablet,Low
U1230,Male,18-25,Central,Premium,16/10/2023,10/05/2024,Tablet,Low
U1231,Female,36-50,South,Free Trial,10/04/2022,25/08/2022,Mobile,High
U1232,Other,36-50,West,Basic,19/06/2024,18/04/2025,Smart TV,High
U1233,Male,26-35,East,Premium,03/07/2025,01/02/2026,Mobile,Low
U1234,Male,26-35,Central,Basic,10/04/2025,24/09/2025,Mobile,High
U1235,Male,26-35,West,Free Trial,03/08/2025,22/02/2026,Smart TV,Low
U1236,Female,26-35,East,Premium,15/02/2024,24/01/2025,Tablet,Low
U1237,Male,18-25,South,Free Trial,30/05/2024,11/02/2025,Laptop,Medium
U1238,Other,36-50,North,Basic,02/09/2022,24/04/2023,Laptop,Low
U1239,Male,18-25,West,Basic,03/02/2023,06/07/2023,Smart TV,Low
U1240,Other,50+,East,Premium,17/06/2022,22/02/2023,Smart TV,Medium
U1241,Female,26-35,Central,Free Trial,02/11/2024,02/04/2025,Tablet,Medium
U1242,Other,50+,North,Basic,09/10/2025,06/02/2026,Tablet,High
U1243,Male,18-25,South,Premium,03/07/2022,30/01/2023,Smart TV,Low
U1244,Female,36-50,North,Basic,26/02/2023,20/02/2024,Smart TV,High
U1245,Female,36-50,North,Free Trial,03/01/2024,26/09/2024,Smart TV,Medium
U1246,Female,26-35,West,Premium,14/07/2024,18/05/2025,Laptop,Medium
U1247,Male,36-50,North,Free Trial,16/09/2023,21/05/2024,Tablet,Low
U1248,Male,18-25,East,Free Trial,04/12/2025,13/11/2026,Tablet,Low
U1249,Female,18-25,South,Free Trial,06/04/2024,04/01/2025,Smart TV,Medium
U1250,Female,18-25,Central,Free Trial,20/03/2023,01/08/2023,Smart TV,Medium
U1251,Female,50+,West,Premium,26/07/2022,27/05/2023,Laptop,Low
U1252,Male,26-35,Central,Basic,10/11/2024,11/08/2025,Smart TV,High
U1253,Other,18-25,North,Premium,24/06/2024,31/03/2025,Mobile,High
U1254,Male,50+,South,Free Trial,29/08/2024,25/08/2025,Mobile,Low
U1255,Other,50+,West,Basic,12/08/2023,28/05/2024,Mobile,High
U1256,Male,18-25,West,Basic,08/12/2025,12/06/2026,Laptop,Medium
U1257,Male,36-50,East,Premium,10/01/2022,01/05/2022,Smart TV,Low
U1258,Other,18-25,South,Basic,23/08/2025,15/02/2026,Mobile,Low
U1259,Other,50+,West,Basic,05/06/2022,05/01/2023,Tablet,High
U1260,Other,50+,East,Basic,12/01/2023,19/11/2023,Laptop,Medium
U1261,Female,18-25,South,Free Trial,28/09/2024,10/01/2025,Laptop,Low
U1262,Other,26-35,East,Premium,02/08/2022,09/11/2022,Tablet,High
U1263,Male,18-25,West,Premium,08/02/2022,19/12/2022,Tablet,Low
U1264,Male,26-35,East,Free Trial,04/01/2023,21/07/2023,Tablet,Low
U1265,Female,26-35,South,Free Trial,19/01/2024,28/05/2024,Laptop,Medium
U1266,Male,18-25,South,Premium,10/10/2024,01/08/2025,Mobile,Low
U1267,Other,36-50,West,Free Trial,03/07/2023,27/03/2024,Smart TV,Medium
U1268,Other,18-25,East,Free Trial,07/11/2023,23/04/2024,Mobile,Low
U1269,Other,26-35,North,Basic,30/03/2024,07/03/2025,Mobile,Medium
U1270,Other,36-50,Central,Premium,25/04/2024,01/02/2025,Laptop,High
U1271,Other,36-50,Central,Basic,16/01/2025,02/01/2026,Tablet,Low
U1272,Male,36-50,West,Basic,23/09/2022,27/03/2023,Smart TV,Low
U1273,Male,18-25,South,Free Trial,23/04/2024,16/02/2025,Smart TV,Low
U1274,Female,50+,Central,Free Trial,11/03/2025,31/12/2025,Smart TV,Low
U1275,Female,50+,Central,Free Trial,28/11/2024,10/10/2025,Smart TV,Medium
U1276,Male,50+,South,Premium,06/05/2024,04/01/2025,Laptop,High
U1277,Other,26-35,North,Premium,18/04/2022,29/03/2023,Tablet,Medium
U1278,Male,18-25,West,Free Trial,26/12/2025,24/08/2026,Smart TV,Medium
U1279,Other,26-35,East,Premium,11/09/2022,27/12/2022,Tablet,High
U1280,Male,36-50,East,Basic,02/02/2025,06/08/2025,Mobile,High
U1281,Male,26-35,North,Basic,05/06/2023,26/11/2023,Mobile,Medium
U1282,Other,50+,North,Premium,15/10/2023,01/05/2024,Laptop,Medium
U1283,Male,36-50,South,Basic,31/10/2022,24/04/2023,Tablet,High
U1284,Male,36-50,North,Free Trial,21/06/2024,16/11/2024,Mobile,Low
U1285,Other,18-25,South,Basic,25/02/2022,06/10/2022,Tablet,High
U1286,Male,36-50,West,Premium,24/10/2022,03/02/2023,Mobile,Low
U1287,Female,36-50,West,Free Trial,21/07/2025,14/05/2026,Mobile,Low
U1288,Other,18-25,East,Basic,12/11/2025,14/07/2026,Mobile,Medium
U1289,Female,50+,East,Basic,08/10/2022,29/05/2023,Mobile,Medium
U1290,Female,18-25,West,Free Trial,22/06/2025,17/10/2025,Laptop,High
U1291,Male,36-50,West,Free Trial,25/06/2024,09/06/2025,Tablet,High
U1292,Female,26-35,North,Premium,29/12/2024,05/04/2025,Tablet,Low
U1293,Male,50+,South,Basic,16/09/2025,20/03/2026,Tablet,Medium
U1294,Female,26-35,East,Premium,04/01/2022,06/12/2022,Mobile,Medium
U1295,Male,50+,West,Premium,04/09/2025,10/06/2026,Mobile,Low
U1296,Other,26-35,North,Free Trial,14/07/2022,08/12/2022,Mobile,Medium
U1297,Female,18-25,South,Free Trial,04/04/2023,07/02/2024,Smart TV,Medium
U1298,Female,26-35,East,Free Trial,15/08/2022,01/05/2023,Smart TV,High
U1299,Other,18-25,South,Premium,20/04/2025,11/04/2026,Laptop,Medium
U1300,Female,18-25,North,Basic,21/09/2022,12/06/2023,Smart TV,Medium
U1301,Male,36-50,West,Basic,10/04/2024,29/07/2024,Mobile,Medium
U1302,Male,36-50,Central,Free Trial,27/12/2025,15/04/2026,Tablet,Medium
U1303,Other,36-50,South,Basic,28/06/2023,23/04/2024,Smart TV,Medium
U1304,Other,36-50,West,Free Trial,14/02/2022,05/12/2022,Laptop,Medium
U1305,Male,26-35,Central,Premium,19/12/2023,20/10/2024,Smart TV,Low
U1306,Female,50+,East,Premium,09/06/2024,30/12/2024,Laptop,High
U1307,Female,36-50,Central,Basic,20/07/2024,06/11/2024,Smart TV,Medium
U1308,Male,36-50,Central,Premium,20/02/2022,01/02/2023,Tablet,Low
U1309,Female,26-35,Central,Free Trial,21/06/2022,23/02/2023,Mobile,High
U1310,Female,50+,Central,Premium,20/01/2023,23/04/2023,Smart TV,Medium
U1311,Other,36-50,Central,Free Trial,28/07/2024,14/05/2025,Smart TV,High
U1312,Other,18-25,South,Premium,30/01/2022,16/11/2022,Smart TV,Medium
U1313,Male,50+,North,Premium,07/06/2022,25/12/2022,Laptop,Low
U1314,Male,50+,Central,Free Trial,18/03/2025,26/01/2026,Mobile,High
U1315,Female,18-25,East,Free Trial,21/11/2025,23/07/2026,Laptop,Medium
U1316,Other,26-35,West,Free Trial,07/11/2025,19/08/2026,Smart TV,High
U1317,Other,50+,Central,Basic,01/08/2024,18/04/2025,Laptop,High
U1318,Female,50+,North,Free Trial,05/07/2022,25/05/2023,Tablet,Medium
U1319,Other,18-25,West,Basic,30/09/2024,12/04/2025,Tablet,Low
U1320,Male,18-25,Central,Basic,28/05/2023,31/10/2023,Laptop,Low
U1321,Male,50+,West,Basic,30/11/2025,13/11/2026,Laptop,Medium
U1322,Male,36-50,North,Premium,23/03/2022,05/08/2022,Laptop,Low
U1323,Female,36-50,South,Basic,14/05/2022,07/04/2023,Tablet,Low
U1324,Other,26-35,South,Premium,30/04/2025,29/01/2026,Mobile,Low
U1325,Other,26-35,West,Premium,07/02/2025,27/01/2026,Tablet,High
U1326,Female,50+,East,Basic,07/06/2025,28/02/2026,Mobile,Medium
U1327,Female,36-50,West,Basic,12/11/2023,19/07/2024,Smart TV,Medium
U1328,Female,26-35,East,Premium,12/12/2022,20/06/2023,Mobile,Low
U1329,Other,36-50,West,Free Trial,31/01/2023,16/01/2024,Mobile,Medium
U1330,Male,18-25,South,Premium,24/02/2022,02/10/2022,Smart TV,Low
U1331,Female,26-35,West,Premium,16/09/2024,25/01/2025,Tablet,Medium
U1332,Female,36-50,North,Free Trial,04/05/2024,18/04/2025,Mobile,Low
U1333,Male,26-35,Central,Free Trial,29/07/2022,31/10/2022,Mobile,Medium
U1334,Female,36-50,East,Basic,15/08/2023,25/03/2024,Smart TV,High
U1335,Female,36-50,East,Basic,07/07/2023,18/05/2024,Mobile,Medium
U1336,Other,36-50,West,Basic,03/11/2025,21/10/2026,Smart TV,High
U1337,Other,26-35,South,Free Trial,24/03/2024,04/12/2024,Smart TV,High
U1338,Female,50+,West,Premium,27/05/2025,06/02/2026,Tablet,Medium
U1339,Other,36-50,West,Premium,29/05/2024,14/01/2025,Mobile,Medium
U1340,Other,26-35,Central,Basic,09/02/2023,06/01/2024,Laptop,Low
U1341,Other,50+,West,Premium,16/02/2025,31/10/2025,Smart TV,Low
U1342,Male,26-35,West,Free Trial,25/01/2023,23/05/2023,Mobile,High
U1343,Other,36-50,East,Basic,29/07/2023,09/01/2024,Laptop,High
U1344,Male,50+,South,Basic,16/05/2022,30/11/2022,Laptop,High
U1345,Other,18-25,East,Premium,12/09/2025,20/01/2026,Tablet,Medium
U1346,Male,18-25,Central,Free Trial,28/08/2024,14/08/2025,Laptop,High
U1347,Female,36-50,Central,Premium,26/09/2025,19/07/2026,Laptop,High
U1348,Other,50+,North,Basic,14/11/2023,05/05/2024,Tablet,Low
U1349,Male,18-25,Central,Premium,09/07/2025,07/04/2026,Tablet,Medium
U1350,Female,18-25,East,Premium,16/03/2025,19/07/2025,Smart TV,High
U1351,Male,36-50,East,Free Trial,06/10/2025,08/09/2026,Mobile,Medium
U1352,Other,50+,North,Free Trial,20/08/2022,12/02/2023,Smart TV,Medium
U1353,Other,36-50,South,Premium,10/08/2023,27/04/2024,Tablet,High
U1354,Female,36-50,North,Premium,27/10/2025,25/01/2026,Laptop,Medium
U1355,Other,36-50,West,Free Trial,22/01/2022,09/12/2022,Tablet,High
U1356,Female,26-35,West,Free Trial,10/04/2023,27/07/2023,Laptop,Medium
U1357,Other,18-25,Central,Free Trial,07/08/2025,03/04/2026,Smart TV,High
U1358,Female,50+,North,Basic,30/10/2023,12/09/2024,Mobile,High
U1359,Other,18-25,South,Premium,25/10/2025,28/03/2026,Laptop,Medium
U1360,Female,18-25,West,Premium,20/06/2023,13/12/2023,Laptop,High
U1361,Female,26-35,North,Free Trial,18/12/2023,12/04/2024,Laptop,Low
U1362,Female,36-50,South,Basic,21/06/2022,05/02/2023,Smart TV,High
U1363,Male,18-25,East,Premium,04/02/2025,02/11/2025,Mobile,Medium
U1364,Male,18-25,Central,Free Trial,08/11/2024,25/05/2025,Smart TV,Low
U1365,Female,18-25,North,Free Trial,20/11/2023,26/02/2024,Tablet,Low
U1366,Male,26-35,North,Free Trial,31/12/2024,22/08/2025,Smart TV,Low
U1367,Male,18-25,South,Free Trial,05/08/2022,06/01/2023,Laptop,Medium
U1368,Other,50+,East,Basic,26/10/2023,11/06/2024,Tablet,High
U1369,Female,18-25,South,Premium,04/11/2024,04/04/2025,Mobile,High
U1370,Other,50+,North,Premium,24/09/2024,28/04/2025,Mobile,Medium
U1371,Female,26-35,West,Premium,12/03/2024,05/11/2024,Mobile,High
U1372,Other,50+,East,Premium,24/10/2024,19/09/2025,Laptop,Low
U1373,Male,26-35,East,Premium,22/07/2024,31/05/2025,Smart TV,Low
U1374,Other,26-35,North,Free Trial,02/01/2024,22/09/2024,Mobile,Low
U1375,Female,50+,West,Basic,24/03/2023,11/07/2023,Mobile,High
U1376,Female,26-35,South,Free Trial,18/10/2023,16/08/2024,Laptop,Medium
U1377,Female,26-35,West,Basic,12/12/2022,04/04/2023,Tablet,Medium
U1378,Male,36-50,South,Premium,14/12/2022,30/04/2023,Tablet,Low
U1379,Male,36-50,South,Premium,01/01/2024,17/06/2024,Mobile,High
U1380,Female,18-25,North,Basic,09/05/2025,13/04/2026,Smart TV,Low
U1381,Female,50+,South,Free Trial,15/08/2023,06/12/2023,Smart TV,Medium
U1382,Male,36-50,South,Free Trial,19/10/2022,23/07/2023,Laptop,Medium
U1383,Other,26-35,East,Premium,02/12/2023,04/08/2024,Laptop,Medium
U1384,Male,36-50,Central,Free Trial,12/01/2022,11/08/2022,Tablet,Medium
U1385,Other,36-50,South,Premium,22/09/2022,15/04/2023,Mobile,High
U1386,Male,36-50,Central,Premium,17/05/2025,01/01/2026,Tablet,High
U1387,Female,50+,South,Free Trial,20/07/2024,20/07/2025,Laptop,Medium
U1388,Other,50+,East,Basic,07/11/2025,27/03/2026,Mobile,High
U1389,Male,18-25,North,Premium,30/03/2025,05/03/2026,Smart TV,High
U1390,Female,36-50,South,Premium,26/04/2022,24/09/2022,Smart TV,Medium
U1391,Male,50+,East,Basic,08/12/2023,01/04/2024,Smart TV,High
U1392,Female,18-25,West,Basic,09/12/2022,03/08/2023,Laptop,High
