User_ID,Content_ID,Rating,Liked_Flag,Feedback_Category
U0337,C16596,2,N,Negative
U0322,C09351,2,Y,Negative
U0154,C16517,1,N,Negative
U0887,C05312,1,N,Negative
U1295,C08273,5,Y,Positive
U1555,C03408,4,Y,Positive
U0026,C17622,2,N,Negative
U1674,C08269,2,N,Negative
U1055,C00467,2,N,Negative
U0224,C00979,2,N,Negative
U1940,C02054,4,Y,Positive
U1847,C08033,5,Y,Positive
U1586,C05915,1,N,Negative
U1368,C05218,2,Y,Negative
U1893,C11411,5,Y,Positive
U1215,C10611,5,Y,Positive
U0062,C17532,1,N,Negative
U1489,C10853,5,Y,Positive
U0920,C11643,3,Y,Neutral
U0017,C02284,2,Y,Negative
U0851,C11138,2,N,Negative
U1589,C06690,4,Y,Positive
U0792,C04952,2,N,Negative
U0760,C00265,5,Y,Positive
U1955,C09643,1,N,Negative
U1426,C13518,2,Y,Negative
U1271,C09295,1,Y,Negative
U0741,C16337,3,Y,Neutral
U1485,C16943,1,Y,Negative
U1093,C04044,1,Y,Negative
U0015,C11334,5,Y,Positive
U0953,C12945,4,Y,Positive
U1644,C16010,3,Y,Neutral
U0554,C09268,1,Y,Negative
U1006,C08993,5,Y,Positive
U0135,C11600,1,Y,Negative
U1945,C12459,3,Y,Neutral
U1106,C08599,5,Y,Positive
U1353,C08127,3,N,Neutral
U0558,C14575,5,Y,Positive
U0722,C14099,5,Y,Positive
U0522,C15967,2,N,Negative
U0704,C13336,3,N,Neutral
U1343,C04917,4,Y,Positive
U1913,C15449,3,Y,Neutral
U0794,C11225,5,Y,Positive
U1341,C11244,3,N,Neutral
U0768,C06115,1,Y,Negative
U0259,C13870,2,N,Negative
U0500,C12424,5,Y,Positive
U1606,C06846,2,Y,Negative
U0583,C11505,4,Y,Positive
U1191,C15342,3,N,Neutral
U1231,C01760,1,N,Negative
U1798,C05818,5,Y,Positive
U0526,C08596,1,Y,Negative
U0941,C12299,3,Y,Neutral
U0754,C12164,1,Y,Negative
U1165,C03151,3,N,Neutral
U0302,C03903,2,Y,Negative
U0044,C00281,4,Y,Positive
U1543,C02977,5,Y,Positive
U0771,C14129,5,Y,Positive
U1269,C16378,2,N,Negative
U1730,C10086,4,Y,Positive
U0217,C07586,5,Y,Positive
U0059,C00488,3,Y,Neutral
U1687,C14220,1,Y,Negative
U1499,C05445,3,N,Neutral
U1643,C08493,5,Y,Positive
U0149,C14126,4,Y,Positive
U0542,C16810,1,Y,Negative
U0812,C17222,2,Y,Negative
U0538,C10468,3,N,Neutral
U1690,C01350,4,Y,Positive
U0498,C15130,4,Y,Positive
U1097,C03740,1,Y,Negative
U1497,C10039,5,Y,Positive
U0314,C03458,2,N,Negative
U0619,C17447,1,Y,Negative
U1261,C00526,5,Y,Positive
U1877,C13609,4,Y,Positive
U1530,C09011,3,Y,Neutral
U0296,C04144,1,Y,Negative
U1876,C01411,4,Y,Positive
U0526,C10335,4,Y,Positive
U0887,C11779,2,Y,Negative
U0024,C16563,4,Y,Positive
U1112,C10551,3,Y,Neutral
U0623,C17761,4,Y,Positive
U0261,C08852,2,Y,Negative
U0009,C08899,2,Y,Negative
U0217,C00370,5,Y,Positive
U0987,C12280,2,Y,Negative
U1930,C11516,2,Y,Negative
U1789,C13316,2,N,Negative
U1298,C11582,4,Y,Positive
U1526,C17273,4,Y,Positive
U1684,C17350,2,N,Negative
U0607,C05899,5,Y,Positive
U0839,C03047,4,Y,Positive
U1076,C02264,5,Y,Positive
U1349,C02212,1,Y,Negative
U1521,C10875,1,Y,Negative
U1501,C12875,5,Y,Positive
U0761,C08486,5,Y,Positive
U0608,C15825,3,N,Neutral
U0491,C09062,3,N,Neutral
U0820,C16178,4,Y,Positive
U0456,C09930,4,Y,Positive
U0654,C16241,4,Y,Positive
U1051,C12599,1,Y,Negative
U0615,C02289,3,N,Neutral
U0357,C16275,4,Y,Positive
U0214,C12945,4,Y,Positive
U1484,C05845,1,N,Negative
U1107,C17364,4,Y,Positive
U1726,C05642,1,N,Negative
U0007,C10943,3,Y,Neutral
U0027,C11683,5,Y,Positive
U0033,C14310,3,Y,Neutral
U0117,C13462,1,N,Negative
U1499,C00330,3,N,Neutral
U1398,C16442,5,Y,Positive
U0968,C06176,1,N,Negative
U0083,C06618,5,Y,Positive
U1430,C14465,3,Y,Neutral
U0562,C09011,2,N,Negative
U1822,C10209,4,Y,Positive
U1415,C07385,4,Y,Positive
U0605,C15940,4,Y,Positive
U1387,C03576,2,Y,Negative
U1062,C11078,3,Y,Neutral
U1403,C16694,3,Y,Neutral
U0364,C12196,5,Y,Positive
U0732,C14072,3,N,Neutral
U0577,C07208,1,Y,Negative
U0189,C14011,2,Y,Negative
U0159,C05493,4,Y,Positive
U1289,C03390,3,N,Neutral
U0960,C07400,3,N,Neutral
U1051,C03572,2,N,Negative
U1724,C12044,4,Y,Positive
U0372,C15478,3,N,Neutral
U1369,C06908,2,N,Negative
U0433,C02053,3,N,Neutral
U0804,C11938,4,Y,Positive
U0242,C04480,5,Y,Positive
U1816,C00002,4,Y,Positive
U0502,C12051,4,Y,Positive
U0780,C07893,1,N,Negative
U1330,C17430,1,Y,Negative
U0552,C09429,2,N,Negative
U0117,C11419,2,N,Negative
U1454,C02812,4,Y,Positive
U1269,C00875,3,Y,Neutral
U0505,C06470,2,N,Negative
U1803,C16160,5,Y,Positive
U0904,C03493,2,Y,Negative
U0083,C10963,1,Y,Negative
U0904,C00301,5,Y,Positive
U1389,C05554,4,Y,Positive
U0846,C06395,5,Y,Positive
U1208,C00509,5,Y,Positive
U1288,C05778,1,N,Negative
U0851,C12307,4,Y,Positive
U1548,C01384,5,Y,Positive
U0554,C10814,3,N,Neutral
U0884,C13243,4,Y,Positive
U1805,C12227,1,N,Negative
U0184,C04074,3,Y,Neutral
U1682,C08609,5,Y,Positive
U0419,C16776,5,Y,Positive
U0073,C15898,2,N,Negative
U0246,C03194,4,Y,Positive
U0329,C16085,2,N,Negative
U0439,C04428,3,Y,Neutral
U0322,C14069,1,N,Negative
U0126,C01158,5,Y,Positive
U1263,C15049,2,Y,Negative
U0008,C10848,4,Y,Positive
U1170,C08052,5,Y,Positive
U1587,C03262,3,Y,Neutral
U1976,C16281,4,Y,Positive
U1323,C11093,1,N,Negative
U0152,C11563,2,N,Negative
U1151,C16517,2,Y,Negative
U0900,C04184,2,Y,Negative
U0841,C07013,5,Y,Positive
U0987,C10311,5,Y,Positive
U1537,C10071,5,Y,Positive
U1712,C00336,4,Y,Positive
U1994,C16819,4,Y,Positive
U1525,C06900,1,Y,Negative
U0083,C07087,2,Y,Negative
U1859,C07458,5,Y,Positive
U0717,C01930,5,Y,Positive
U0326,C08492,2,N,Negative
U1285,C03018,5,Y,Positive
U0310,C00244,1,N,Negative
U1480,C16839,2,Y,Negative
U1142,C12261,3,Y,Neutral
U0055,C12671,1,Y,Negative
U1842,C01657,5,Y,Positive
U0319,C02413,1,N,Negative
U0608,C10009,4,Y,Positive
U1240,C00147,1,Y,Negative
U1188,C06372,1,Y,Negative
U0013,C01677,4,Y,Positive
U1841,C08555,1,N,Negative
U1123,C01657,3,N,Neutral
U0231,C05766,2,Y,Negative
U0163,C15480,4,Y,Positive
U0537,C02149,4,Y,Positive
U1188,C00649,1,Y,Negative
U0082,C05792,5,Y,Positive
U0542,C13929,4,Y,Positive
U0916,C04972,3,N,Neutral
U0508,C09893,1,Y,Negative
U0033,C05523,1,N,Negative
U0073,C03576,5,Y,Positive
U0151,C00241,5,Y,Positive
U1460,C17750,1,Y,Negative
U1891,C09597,2,Y,Negative
U1352,C10319,5,Y,Positive
U0420,C17276,4,Y,Positive
U1845,C12969,3,Y,Neutral
U1014,C12598,1,Y,Negative
U0250,C00899,1,N,Negative
U1039,C05917,4,Y,Positive
U1437,C13826,4,Y,Positive
U1046,C17198,5,Y,Positive
U0325,C17630,4,Y,Positive
U1211,C00490,5,Y,Positive
U1933,C15064,2,N,Negative
U0934,C07155,5,Y,Positive
U1228,C06282,5,Y,Positive
U0432,C05520,1,N,Negative
U0586,C15724,3,Y,Neutral
U1593,C11456,4,Y,Positive
U1591,C03239,5,Y,Positive
U0208,C03208,5,Y,Positive
U1584,C14844,5,Y,Positive
U0328,C04525,1,Y,Negative
U1538,C06840,4,Y,Positive
U1409,C15104,1,N,Negative
U0175,C05803,2,N,Negative
U1032,C06174,4,Y,Positive
U0376,C05163,5,Y,Positive
U1313,C02277,1,Y,Negative
U0197,C13200,3,N,Neutral
U1671,C07998,5,Y,Positive
U0190,C05274,4,Y,Positive
U1507,C00188,3,Y,Neutral
U1371,C03144,2,N,Negative
U0773,C12840,5,Y,Positive
U0915,C07440,3,Y,Neutral
U0726,C02708,2,N,Negative
U0673,C16665,5,Y,Positive
U1753,C10569,4,Y,Positive
U1849,C16597,3,N,Neutral
U0351,C01468,4,Y,Positive
U1874,C02092,4,Y,Positive
U1908,C06501,4,Y,Positive
U1509,C09590,4,Y,Positive
U1016,C11090,1,N,Negative
U0386,C05586,1,N,Negative
U0268,C07843,1,Y,Negative
U0607,C07615,3,Y,Neutral
U0832,C09769,4,Y,Positive
U1373,C10705,3,N,Neutral
U1722,C09277,5,Y,Positive
U0236,C03591,5,Y,Positive
U0670,C04893,1,Y,Negative
U1358,C01782,1,Y,Negative
U1865,C08294,2,Y,Negative
U1542,C13745,4,Y,Positive
U1754,C02161,2,Y,Negative
U0445,C08294,5,Y,Positive
U1529,C09230,5,Y,Positive
U1386,C13110,3,N,Neutral
U1516,C02169,2,N,Negative
U0983,C09688,3,N,Neutral
U0029,C16925,5,Y,Positive
U0012,C03361,5,Y,Positive
U0134,C04088,1,N,Negative
U1105,C11485,4,Y,Positive
U0367,C11708,4,Y,Positive
U1018,C03755,3,N,Neutral
U1112,C12430,3,Y,Neutral
U0587,C06090,1,Y,Negative
U0616,C15516,3,N,Neutral
U1790,C01721,3,Y,Neutral
U1569,C14918,2,Y,Negative
U0601,C01093,1,Y,Negative
U1890,C02609,3,Y,Neutral
U0978,C08012,4,Y,Positive
U1671,C12124,3,N,Neutral
U0890,C04805,4,Y,Positive
U0649,C03323,5,Y,Positive
U1924,C16534,4,Y,Positive
U1249,C04876,5,Y,Positive
U1457,C00537,4,Y,Positive
U1345,C08662,1,Y,Negative
U1496,C05164,2,N,Negative
U1266,C05109,4,Y,Positive
U1494,C00192,3,Y,Neutral
U0848,C12150,5,Y,Positive
U1826,C11918,2,N,Negative
U1275,C17457,1,Y,Negative
U0017,C13088,2,Y,Negative
U1097,C13730,1,Y,Negative
U0556,C08955,3,N,Neutral
U0967,C16775,2,Y,Negative
U1404,C01534,4,Y,Positive
U1061,C12099,5,Y,Positive
U1298,C01432,1,N,Negative
U1916,C13018,4,Y,Positive
U1188,C10867,5,Y,Positive
U0793,C07573,4,Y,Positive
U1174,C11763,5,Y,Positive
U0721,C14018,2,N,Negative
U0887,C03470,5,Y,Positive
U0664,C08090,4,Y,Positive
U0811,C12889,3,Y,Neutral
U0441,C08126,1,N,Negative
U1573,C16233,1,N,Negative
U1466,C02462,5,Y,Positive
U0957,C14390,5,Y,Positive
U0971,C08674,1,N,Negative
U1740,C14007,1,N,Negative
U0766,C11386,1,Y,Negative
U1284,C04243,5,Y,Positive
U1476,C15646,5,Y,Positive
U1769,C08708,2,N,Negative
U0630,C16342,4,Y,Positive
U0924,C06553,5,Y,Positive
U1850,C15442,2,Y,Negative
U1052,C10937,4,Y,Positive
U1298,C14164,5,Y,Positive
U1154,C09166,2,N,Negative
U1873,C16757,1,N,Negative
U1678,C02134,3,Y,Neutral
U1746,C14696,5,Y,Positive
U0251,C10758,4,Y,Positive
U1653,C00609,4,Y,Positive
U0667,C12535,1,Y,Negative
U1866,C12848,2,Y,Negative
U1430,C08165,5,Y,Positive
U1054,C13434,1,N,Negative
U0198,C05587,3,Y,Neutral
U1536,C02367,3,N,Neutral
U0574,C15283,1,Y,Negative
U0046,C10154,5,Y,Positive
U1132,C05972,3,N,Neutral
U1859,C01188,3,Y,Neutral
U0334,C01909,3,Y,Neutral
U1571,C17099,1,Y,Negative
U0627,C10835,3,N,Neutral
U0709,C16735,1,N,Negative
U1009,C16338,2,Y,Negative
U1361,C00404,3,Y,Neutral
U0061,C09166,5,Y,Positive
U0675,C00062,3,N,Neutral
U0707,C01488,4,Y,Positive
U0778,C15408,1,Y,Negative
U0547,C11449,5,Y,Positive
U1957,C03597,3,N,Neutral
U1046,C05440,3,Y,Neutral
U1535,C04007,3,Y,Neutral
U0176,C16481,5,Y,Positive
U0805,C02892,5,Y,Positive
U0025,C13720,4,Y,Positive
U1106,C03908,2,Y,Negative
U0343,C03894,2,Y,Negative
U0891,C03588,3,N,Neutral
U0805,C16052,2,Y,Negative
U1933,C12282,4,Y,Positive
U1044,C06260,2,N,Negative
U1226,C00651,3,Y,Neutral
U1237,C04003,3,Y,Neutral
U0737,C04302,1,N,Negative
U0499,C04081,4,Y,Positive
U0262,C05652,1,N,Negative
U1072,C10839,1,Y,Negative
U1032,C00776,4,Y,Positive
U0425,C07447,3,Y,Neutral
U0408,C17038,5,Y,Positive
U0115,C14129,4,Y,Positive
U1860,C06096,4,Y,Positive
U1179,C03740,3,Y,Neutral
U1375,C17551,5,Y,Positive
U1661,C11481,4,Y,Positive
U1270,C01498,2,N,Negative
U0535,C08502,4,Y,Positive
U1172,C17119,3,Y,Neutral
U0773,C05897,4,Y,Positive
U0311,C08766,1,N,Negative
U1698,C07164,4,Y,Positive
U0624,C06811,5,Y,Positive
U0471,C08495,2,N,Negative
U0784,C09515,2,N,Negative
U0590,C02694,4,Y,Positive
U1788,C15563,5,Y,Positive
U0262,C14341,1,Y,Negative
U0055,C07524,2,N,Negative
U1860,C04084,2,N,Negative
U0904,C03071,2,Y,Negative
U0143,C01934,3,N,Neutral
U1490,C03735,3,N,Neutral
U0124,C11870,2,Y,Negative
U1283,C03039,1,Y,Negative
U1433,C00877,5,Y,Positive
U1802,C07397,5,Y,Positive
U0420,C12480,5,Y,Positive
U0680,C02262,2,N,Negative
U1564,C05035,4,Y,Positive
U1627,C00168,2,N,Negative
U0792,C09782,2,Y,Negative
U1920,C11335,5,Y,Positive
U0762,C03038,4,Y,Positive
U1031,C02245,3,N,Neutral
U0114,C03550,1,Y,Negative
U1154,C11560,2,Y,Negative
U1574,C08614,2,Y,Negative
U0736,C01739,3,N,Neutral
U1846,C06422,3,N,Neutral
U0774,C09784,1,N,Negative
U1603,C08427,5,Y,Positive
U0078,C11668,1,N,Negative
U1323,C01005,2,Y,Negative
U0306,C12164,3,N,Neutral
U1606,C16613,5,Y,Positive
U1077,C14128,3,Y,Neutral
U1449,C04647,5,Y,Positive
U0820,C05227,5,Y,Positive
U1990,C17426,5,Y,Positive
U0887,C05645,2,N,Negative
U0051,C12038,3,Y,Neutral
U1301,C06711,2,N,Negative
U0657,C17132,3,Y,Neutral
U0960,C09833,4,Y,Positive
U1533,C12594,1,Y,Negative
U1903,C00443,2,Y,Negative
U1346,C10325,1,Y,Negative
U0544,C06377,3,Y,Neutral
U0577,C05666,4,Y,Positive
U1955,C08314,4,Y,Positive
U1222,C12916,5,Y,Positive
U1023,C13419,2,N,Negative
U0643,C09994,4,Y,Positive
U1130,C08069,2,N,Negative
U0118,C08368,3,Y,Neutral
U1586,C06485,2,Y,Negative
U0092,C00235,1,N,Negative
U0708,C07962,5,Y,Positive
U1153,C09211,5,Y,Positive
U1066,C06270,5,Y,Positive
U1885,C16501,5,Y,Positive
U1893,C14884,1,N,Negative
U1153,C01022,2,Y,Negative
U0464,C07076,5,Y,Positive
U1947,C04213,2,N,Negative
U1459,C09222,2,N,Negative
U0179,C07578,2,N,Negative
U0663,C14612,5,Y,Positive
U1960,C03970,2,N,Negative
U0306,C04196,1,Y,Negative
U1542,C01685,1,Y,Negative
U1141,C12330,4,Y,Positive
U1645,C09553,3,N,Neutral
U1094,C17130,1,Y,Negative
U0083,C17503,5,Y,Positive
U1177,C04928,4,Y,Positive
U1701,C01186,3,N,Neutral
U1188,C16909,2,Y,Negative
U1144,C11551,3,Y,Neutral
U1027,C16986,1,N,Negative
U1949,C15464,4,Y,Positive
U0108,C02542,4,Y,Positive
U0094,C17474,2,N,Negative
U1712,C03929,5,Y,Positive
U1845,C11793,2,Y,Negative
U1560,C07245,1,Y,Negative
U1980,C11226,1,N,Negative
U1590,C05458,3,N,Neutral
U0681,C11227,5,Y,Positive
U0593,C05939,4,Y,Positive
U0784,C12288,3,N,Neutral
U0347,C11878,1,Y,Negative
U0050,C00082,3,Y,Neutral
U1255,C01148,2,Y,Negative
U0978,C13580,4,Y,Positive
U1609,C01936,2,Y,Negative
U0546,C07821,4,Y,Positive
U0993,C08981,1,N,Negative
U0321,C03569,2,N,Negative
U1890,C01062,1,N,Negative
U1831,C13685,3,N,Neutral
U1691,C17347,5,Y,Positive
U1017,C06137,2,Y,Negative
U0272,C16307,3,Y,Neutral
U1900,C12578,2,N,Negative
U0159,C05496,2,N,Negative
U1385,C07335,2,Y,Negative
U0390,C16782,3,N,Neutral
U1860,C13476,1,N,Negative
U0791,C15544,4,Y,Positive
U0347,C13208,1,Y,Negative
U1195,C03575,2,Y,Negative
U0631,C10865,5,Y,Positive
U1493,C06515,2,Y,Negative
U1526,C07770,2,Y,Negative
U0315,C12292,3,Y,Neutral
U1152,C15385,2,Y,Negative
U1685,C05194,3,N,Neutral
U0465,C07944,4,Y,Positive
U1928,C10409,4,Y,Positive
U1553,C00732,1,N,Negative
U1139,C06801,5,Y,Positive
U0382,C17756,1,N,Negative
U0626,C07717,2,N,Negative
U1062,C02569,4,Y,Positive
U1364,C05951,1,N,Negative
U1117,C02705,5,Y,Positive
U0694,C04969,1,N,Negative
U1564,C15352,4,Y,Positive
U1949,C14770,3,N,Neutral
U0629,C14541,5,Y,Positive
U1731,C04635,2,Y,Negative
U0599,C01874,1,Y,Negative
U0034,C11902,5,Y,Positive
U0397,C09908,1,Y,Negative
U1245,C07806,3,N,Neutral
U0725,C17094,3,Y,Neutral
U0959,C08424,4,Y,Positive
U0205,C08617,5,Y,Positive
U0193,C11486,2,N,Negative
U0041,C08827,3,N,Neutral
U0158,C13225,4,Y,Positive
U0663,C06624,5,Y,Positive
U0363,C05585,1,Y,Negative
U0354,C13925,1,Y,Negative
U1915,C13352,5,Y,Positive
U1361,C16104,4,Y,Positive
U1050,C06683,1,N,Negative
U1698,C10547,4,Y,Positive
U1892,C00052,3,Y,Neutral
U0370,C12156,2,Y,Negative
U1608,C10083,5,Y,Positive
U0011,C06070,4,Y,Positive
U1405,C06428,2,N,Negative
U1930,C12405,3,Y,Neutral
U1822,C09528,1,N,Negative
U0483,C15087,2,N,Negative
U0227,C03138,3,N,Neutral
U0567,C08121,1,Y,Negative
U1863,C03445,2,N,Negative
U0108,C11399,5,Y,Positive
U1199,C03237,1,Y,Negative
U0153,C08534,1,Y,Negative
U0939,C16875,5,Y,Positive
U1822,C09010,4,Y,Positive
U1025,C07751,2,N,Negative
U1202,C02825,3,N,Neutral
U1026,C04148,1,N,Negative
U0705,C05180,4,Y,Positive
U0875,C09442,2,N,Negative
U0864,C02831,2,N,Negative
U0985,C11275,4,Y,Positive
U0726,C05543,1,Y,Negative
U1663,C17536,2,N,Negative
U1590,C12051,5,Y,Positive
U1154,C05999,1,Y,Negative
U1640,C02449,5,Y,Positive
U1002,C02442,4,Y,Positive
U1178,C02455,2,Y,Negative
U1037,C05591,2,N,Negative
U0192,C00950,3,Y,Neutral
U1122,C07943,1,Y,Negative
U0052,C00245,4,Y,Positive
U0565,C12262,1,Y,Negative
U0002,C08901,3,Y,Neutral
U1022,C09866,3,N,Neutral
U1257,C04577,2,Y,Negative
U1654,C01806,1,N,Negative
U1335,C12748,2,N,Negative
U1054,C08486,2,Y,Negative
U0019,C03512,5,Y,Positive
U0824,C02086,5,Y,Positive
U0718,C15037,5,Y,Positive
U1461,C13845,2,Y,Negative
U0086,C13155,1,N,Negative
U0673,C09319,2,N,Negative
U0362,C14122,2,N,Negative
U1519,C12119,4,Y,Positive
U0368,C15497,1,N,Negative
U1718,C04786,3,Y,Neutral
U1344,C14146,5,Y,Positive
U0690,C00235,2,Y,Negative
U1384,C14528,3,Y,Neutral
U0623,C00523,1,N,Negative
U1807,C17451,2,N,Negative
U0320,C02635,3,N,Neutral
U1988,C06660,4,Y,Positive
U1868,C10216,3,Y,Neutral
U0519,C06726,1,Y,Negative
U0596,C08787,5,Y,Positive
U0019,C09152,3,N,Neutral
U0109,C14936,3,Y,Neutral
U0827,C06058,5,Y,Positive
U0210,C14906,5,Y,Positive
U1240,C13736,5,Y,Positive
U0153,C08299,4,Y,Positive
U0986,C01386,5,Y,Positive
U1066,C06731,3,N,Neutral
U0856,C07862,5,Y,Positive
U1725,C06894,3,N,Neutral
U1285,C17149,4,Y,Positive
U1914,C15999,2,N,Negative
U0079,C01107,1,Y,Negative
U0420,C09875,1,Y,Negative
U0395,C06701,3,Y,Neutral
U0522,C13231,5,Y,Positive
U1443,C16040,3,N,Neutral
U1438,C08241,1,Y,Negative
U0633,C14427,5,Y,Positive
U1705,C05203,2,Y,Negative
U0611,C10796,4,Y,Positive
U1075,C01252,1,Y,Negative
U1940,C06228,3,N,Neutral
U0769,C14038,1,Y,Negative
U1226,C17467,4,Y,Positive
U1095,C00451,2,N,Negative
U1395,C12857,4,Y,Positive
U0706,C10644,3,N,Neutral
U1268,C09286,2,Y,Negative
U0938,C14407,2,N,Negative
U0703,C00120,1,N,Negative
U0117,C17152,2,Y,Negative
U1186,C16803,3,N,Neutral
U0796,C00637,2,N,Negative
U1872,C00125,5,Y,Positive
U0716,C17734,3,N,Neutral
U0424,C14362,1,Y,Negative
U1279,C11819,2,Y,Negative
U0330,C03201,2,N,Negative
U1787,C07265,1,Y,Negative
U0233,C17000,3,Y,Neutral
U1379,C01617,1,N,Negative
U0379,C00546,1,N,Negative
U0140,C09521,5,Y,Positive
U0196,C14006,1,Y,Negative
U0416,C07924,1,N,Negative
U0776,C10017,4,Y,Positive
U1873,C05559,3,N,Neutral
U0678,C01242,5,Y,Positive
U0822,C13956,2,Y,Negative
U0255,C05554,3,N,Neutral
U1681,C05005,5,Y,Positive
U1572,C13529,1,N,Negative
U1515,C07904,4,Y,Positive
U0825,C07853,2,N,Negative
U0576,C03609,3,Y,Neutral
U1330,C10662,2,Y,Negative
U0861,C16246,4,Y,Positive
U0715,C16299,4,Y,Positive
U1148,C02594,4,Y,Positive
U1121,C15427,4,Y,Positive
U1743,C10444,5,Y,Positive
U0089,C15542,4,Y,Positive
U0254,C17557,3,N,Neutral
U0560,C09245,4,Y,Positive
U0307,C16145,4,Y,Positive
U0987,C17403,4,Y,Positive
U1094,C09461,2,Y,Negative
U0680,C15010,5,Y,Positive
U0001,C13239,5,Y,Positive
U0956,C05671,4,Y,Positive
U0118,C16337,4,Y,Positive
U0846,C11164,2,Y,Negative
U0853,C12120,3,N,Neutral
U1137,C05120,5,Y,Positive
U0339,C15481,3,N,Neutral
U1628,C10836,1,N,Negative
U0909,C13924,2,N,Negative
U0592,C14776,5,Y,Positive
U1081,C12990,5,Y,Positive
U0717,C08532,4,Y,Positive
U1305,C12798,4,Y,Positive
U0520,C00783,4,Y,Positive
U0863,C00666,5,Y,Positive
U1132,C16532,3,Y,Neutral
U0825,C02402,5,Y,Positive
U0592,C17598,3,N,Neutral
U1371,C04416,2,Y,Negative
U1894,C12089,2,Y,Negative
U0992,C15266,4,Y,Positive
U1207,C17580,1,Y,Negative
U1909,C01793,4,Y,Positive
U0995,C00760,3,Y,Neutral
U0855,C14492,2,Y,Negative
U1576,C05039,3,N,Neutral
U0403,C17533,2,N,Negative
U0104,C08228,3,Y,Neutral
U1084,C11909,3,Y,Neutral
U0255,C06440,4,Y,Positive
U0293,C10903,1,Y,Negative
U0484,C05085,2,Y,Negative
U0989,C04921,3,N,Neutral
U0464,C04598,4,Y,Positive
U1679,C02101,2,Y,Negative
U0598,C13490,3,Y,Neutral
U0471,C01641,5,Y,Positive
U0423,C12287,1,Y,Negative
U1720,C15046,3,Y,Neutral
U0510,C02821,2,N,Negative
U1807,C15654,5,Y,Positive
U1500,C05775,5,Y,Positive
U1743,C09363,5,Y,Positive
U1039,C14299,1,N,Negative
U0712,C02787,3,N,Neutral
U0135,C01003,5,Y,Positive
U1030,C05110,3,N,Neutral
U0280,C00377,2,Y,Negative
U1045,C14202,2,Y,Negative
U1478,C14464,5,Y,Positive
U0652,C12522,4,Y,Positive
U1498,C10303,5,Y,Positive
U0402,C10538,3,Y,Neutral
U0199,C16162,1,Y,Negative
U1496,C09430,5,Y,Positive
U0109,C08070,5,Y,Positive
U0152,C04647,4,Y,Positive
U1695,C03878,3,Y,Neutral
U1225,C01105,2,Y,Negative
U0265,C06415,3,N,Neutral
U0752,C09633,3,N,Neutral
U1094,C13366,3,N,Neutral
U0405,C09313,2,Y,Negative
U1557,C12817,5,Y,Positive
U1153,C13264,4,Y,Positive
U1194,C08876,2,Y,Negative
U0643,C12153,3,Y,Neutral
U0806,C00745,4,Y,Positive
U1234,C00161,1,N,Negative
U0712,C01893,2,N,Negative
U1496,C11517,5,Y,Positive
U0602,C15012,4,Y,Positive
U0974,C16288,4,Y,Positive
U1927,C03497,1,N,Negative
U0480,C08706,4,Y,Positive
U0615,C07190,2,Y,Negative
U1681,C04802,2,N,Negative
U0592,C13995,3,Y,Neutral
U0117,C01977,4,Y,Positive
U0896,C11782,5,Y,Positive
U1185,C06833,5,Y,Positive
U1102,C05262,3,N,Neutral
U1329,C11113,1,Y,Negative
U1321,C09091,1,N,Negative
U0583,C10105,4,Y,Positive
U0309,C15579,3,N,Neutral
U0439,C01568,1,N,Negative
U0894,C00028,1,N,Negative
U0492,C07449,4,Y,Positive
U0664,C14884,2,N,Negative
U0339,C08210,1,N,Negative
U0818,C17017,3,N,Neutral
U0816,C15131,1,Y,Negative
U0672,C10923,5,Y,Positive
U0599,C09480,4,Y,Positive
U1348,C11846,5,Y,Positive
U1888,C12817,5,Y,Positive
U0936,C16969,1,Y,Negative
U1964,C02324,3,N,Neutral
U1893,C10623,4,Y,Positive
U1438,C13144,3,N,Neutral
U0514,C14238,5,Y,Positive
U1060,C06128,5,Y,Positive
U1890,C08642,5,Y,Positive
U0869,C15406,1,Y,Negative
U1358,C04176,4,Y,Positive
U0315,C15295,5,Y,Positive
U1660,C03076,2,N,Negative
U1909,C06532,2,Y,Negative
U1819,C16281,3,N,Neutral
U1336,C11848,2,Y,Negative
U1367,C08114,2,Y,Negative
U1812,C14171,1,N,Negative
U0395,C12414,5,Y,Positive
U1480,C01154,5,Y,Positive
U0931,C17362,2,N,Negative
U1708,C00571,2,Y,Negative
U0725,C07127,5,Y,Positive
U0071,C15921,4,Y,Positive
U0727,C09081,2,Y,Negative
U0427,C02651,5,Y,Positive
U1508,C15136,4,Y,Positive
U0442,C12315,5,Y,Positive
U1372,C01427,2,Y,Negative
U1456,C16595,1,Y,Negative
U0028,C05376,3,N,Neutral
U0062,C06909,5,Y,Positive
U1560,C09088,4,Y,Positive
U0801,C01617,1,Y,Negative
U0888,C06579,5,Y,Positive
U0876,C09608,2,N,Negative
U1952,C07936,5,Y,Positive
U0331,C15807,2,N,Negative
U0220,C15967,5,Y,Positive
U0213,C13879,3,Y,Neutral
U1348,C14526,5,Y,Positive
U1193,C15255,1,Y,Negative
U0371,C01249,5,Y,Positive
U1364,C17032,3,Y,Neutral
U0820,C07614,2,Y,Negative
U0244,C04097,4,Y,Positive
U0551,C10408,2,N,Negative
U1311,C01640,1,N,Negative
U1254,C08986,3,N,Neutral
U1338,C17749,1,N,Negative
U0097,C16693,3,N,Neutral
U1973,C13330,4,Y,Positive
U0498,C03941,3,Y,Neutral
U0560,C16712,5,Y,Positive
